Un;Município;Tag Planta;Descrição Planta;Tag Comp;Descrição Comp;Atributo;Valor
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0005;OFICINA ELETROMECÂNICA 5 - ETE ALEGRIA;RJB-26266;Inversor de frequência;CORRENTE_SAIDA;4/7.5/11A
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0005;OFICINA ELETROMECÂNICA 5 - ETE ALEGRIA;RJB-26266;Inversor de frequência;FABRICANTE;ABB
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0005;OFICINA ELETROMECÂNICA 5 - ETE ALEGRIA;RJB-26266;Inversor de frequência;MODELO;PSE18-600-70
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0005;OFICINA ELETROMECÂNICA 5 - ETE ALEGRIA;RJB-26266;Inversor de frequência;POTENCIA_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0005;OFICINA ELETROMECÂNICA 5 - ETE ALEGRIA;RJB-26266;Inversor de frequência;TENSAO_ENTRADA;100-250V
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0005;OFICINA ELETROMECÂNICA 5 - ETE ALEGRIA;RJB-26266;Inversor de frequência;TENSAO_NOMINAL_SAIDA;220-240-440-480-550-600V
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0005;OFICINA ELETROMECÂNICA 5 - ETE ALEGRIA;RJB-26266;Inversor de frequência;TIPO;Softstarter
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0005;OFICINA ELETROMECÂNICA 5 - ETE ALEGRIA;RJB-27276;Inversor de frequência;CORRENTE_CURTO_CIRCUITO_ICC;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0005;OFICINA ELETROMECÂNICA 5 - ETE ALEGRIA;RJB-27276;Inversor de frequência;CORRENTE_SAIDA;580/700
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0005;OFICINA ELETROMECÂNICA 5 - ETE ALEGRIA;RJB-27276;Inversor de frequência;FABRICANTE;Power electronics
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0005;OFICINA ELETROMECÂNICA 5 - ETE ALEGRIA;RJB-27276;Inversor de frequência;MODELO;SD75S070055SS
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0005;OFICINA ELETROMECÂNICA 5 - ETE ALEGRIA;RJB-27276;Inversor de frequência;POTENCIA_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0005;OFICINA ELETROMECÂNICA 5 - ETE ALEGRIA;RJB-27276;Inversor de frequência;TENSAO_ENTRADA;400V
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0005;OFICINA ELETROMECÂNICA 5 - ETE ALEGRIA;RJB-27276;Inversor de frequência;TENSAO_NOMINAL_SAIDA;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0005;OFICINA ELETROMECÂNICA 5 - ETE ALEGRIA;RJB-27276;Inversor de frequência;TIPO;Inversor de frequência
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-17502;Inversor de frequência;CORRENTE_CURTO_CIRCUITO_ICC;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-17502;Inversor de frequência;CORRENTE_SAIDA;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-17502;Inversor de frequência;FABRICANTE;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-17502;Inversor de frequência;MODELO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-17502;Inversor de frequência;POTENCIA_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-17502;Inversor de frequência;TENSAO_ENTRADA;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-17502;Inversor de frequência;TENSAO_NOMINAL_SAIDA;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-17502;Inversor de frequência;TIPO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-17552;Inversor de frequência;CORRENTE_CURTO_CIRCUITO_ICC;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-17552;Inversor de frequência;CORRENTE_SAIDA;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-17552;Inversor de frequência;FABRICANTE;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-17552;Inversor de frequência;MODELO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-17552;Inversor de frequência;POTENCIA_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-17552;Inversor de frequência;TENSAO_ENTRADA;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-17552;Inversor de frequência;TENSAO_NOMINAL_SAIDA;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-17552;Inversor de frequência;TIPO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18429;Inversor de frequência;CORRENTE_CURTO_CIRCUITO_ICC;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18429;Inversor de frequência;CORRENTE_SAIDA;88
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18429;Inversor de frequência;FABRICANTE;DANFOSS
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18429;Inversor de frequência;MODELO;VLT AQUA DRIVE
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18429;Inversor de frequência;POTENCIA_NOMINAL;22 kW
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18429;Inversor de frequência;TENSAO_ENTRADA;200/240
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18429;Inversor de frequência;TENSAO_NOMINAL_SAIDA;0-590
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18429;Inversor de frequência;TIPO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18432;Inversor de frequência;CORRENTE_CURTO_CIRCUITO_ICC;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18432;Inversor de frequência;CORRENTE_SAIDA;106/105
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18432;Inversor de frequência;FABRICANTE;DANFOSS
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18432;Inversor de frequência;MODELO;VLT AQUA DRIVE
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18432;Inversor de frequência;POTENCIA_NOMINAL;55 kW
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18432;Inversor de frequência;TENSAO_ENTRADA;380-480
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18432;Inversor de frequência;TENSAO_NOMINAL_SAIDA;0-480
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18432;Inversor de frequência;TIPO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18726;Inversor de frequência;CORRENTE_CURTO_CIRCUITO_ICC;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18726;Inversor de frequência;CORRENTE_SAIDA;289
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18726;Inversor de frequência;FABRICANTE;ABB
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18726;Inversor de frequência;MODELO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18726;Inversor de frequência;POTENCIA_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18726;Inversor de frequência;TENSAO_ENTRADA;380-500
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18726;Inversor de frequência;TENSAO_NOMINAL_SAIDA;0-500
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18726;Inversor de frequência;TIPO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18774;Inversor de frequência;CORRENTE_CURTO_CIRCUITO_ICC;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18774;Inversor de frequência;CORRENTE_SAIDA;110
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18774;Inversor de frequência;FABRICANTE;Power electronics
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18774;Inversor de frequência;MODELO;SD511042
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18774;Inversor de frequência;POTENCIA_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18774;Inversor de frequência;TENSAO_ENTRADA;380/480V
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18774;Inversor de frequência;TENSAO_NOMINAL_SAIDA;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18774;Inversor de frequência;TIPO;SD500
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18913;Inversor de frequência;CORRENTE_CURTO_CIRCUITO_ICC;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18913;Inversor de frequência;CORRENTE_SAIDA;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18913;Inversor de frequência;FABRICANTE;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18913;Inversor de frequência;MODELO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18913;Inversor de frequência;POTENCIA_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18913;Inversor de frequência;TENSAO_ENTRADA;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18913;Inversor de frequência;TENSAO_NOMINAL_SAIDA;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18913;Inversor de frequência;TIPO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-20052;Inversor de frequência;CORRENTE_CURTO_CIRCUITO_ICC;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-20052;Inversor de frequência;CORRENTE_SAIDA;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-20052;Inversor de frequência;FABRICANTE;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-20052;Inversor de frequência;MODELO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-20052;Inversor de frequência;POTENCIA_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-20052;Inversor de frequência;TENSAO_ENTRADA;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-20052;Inversor de frequência;TENSAO_NOMINAL_SAIDA;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-20052;Inversor de frequência;TIPO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-20156;Inversor de frequência;CORRENTE_CURTO_CIRCUITO_ICC;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-20156;Inversor de frequência;CORRENTE_SAIDA;115A
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-20156;Inversor de frequência;FABRICANTE;DANFOSS
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-20156;Inversor de frequência;MODELO;VLT AQUA DRIVE
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-20156;Inversor de frequência;POTENCIA_NOMINAL;30kW
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-20156;Inversor de frequência;TENSAO_ENTRADA;200-240V
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-20156;Inversor de frequência;TENSAO_NOMINAL_SAIDA;0-(200-240)V
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-20156;Inversor de frequência;TIPO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-20161;Inversor de frequência;CORRENTE_CURTO_CIRCUITO_ICC;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-20161;Inversor de frequência;CORRENTE_SAIDA;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-20161;Inversor de frequência;FABRICANTE;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-20161;Inversor de frequência;MODELO;SD 300
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-20161;Inversor de frequência;POTENCIA_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-20161;Inversor de frequência;TENSAO_ENTRADA;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-20161;Inversor de frequência;TENSAO_NOMINAL_SAIDA;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-20161;Inversor de frequência;TIPO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-25222;Inversor de frequência;CORRENTE_CURTO_CIRCUITO_ICC;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-25222;Inversor de frequência;CORRENTE_SAIDA;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-25222;Inversor de frequência;FABRICANTE;Siemens
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-25222;Inversor de frequência;MODELO;Sinamics
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-25222;Inversor de frequência;POTENCIA_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-25222;Inversor de frequência;TENSAO_ENTRADA;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-25222;Inversor de frequência;TENSAO_NOMINAL_SAIDA;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-25222;Inversor de frequência;TIPO;Inversor de frequência
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-25518;Inversor de frequência;CORRENTE_CURTO_CIRCUITO_ICC;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-25518;Inversor de frequência;CORRENTE_SAIDA;88
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-25518;Inversor de frequência;FABRICANTE;DANFOSS
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-25518;Inversor de frequência;MODELO;VLT aqua drive FC-202
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-25518;Inversor de frequência;POTENCIA_NOMINAL;22kW
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-25518;Inversor de frequência;TENSAO_ENTRADA;200-240V
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-25518;Inversor de frequência;TENSAO_NOMINAL_SAIDA;0-240V
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-25518;Inversor de frequência;TIPO;Inversor de frequência
Águas do Rio - Bloco B;DUQUE DE CAXIAS;PL-RJB-SDA1005;SEDE ADMINISTRATIVA (SDA) 1005 - GERÊNCIA REGIONAL DA BAIXADA FLUMINENSE;RJB-13670;Inversor de frequência;CORRENTE_CURTO_CIRCUITO_ICC;
Águas do Rio - Bloco B;DUQUE DE CAXIAS;PL-RJB-SDA1005;SEDE ADMINISTRATIVA (SDA) 1005 - GERÊNCIA REGIONAL DA BAIXADA FLUMINENSE;RJB-13670;Inversor de frequência;CORRENTE_SAIDA;
Águas do Rio - Bloco B;DUQUE DE CAXIAS;PL-RJB-SDA1005;SEDE ADMINISTRATIVA (SDA) 1005 - GERÊNCIA REGIONAL DA BAIXADA FLUMINENSE;RJB-13670;Inversor de frequência;FABRICANTE;WEG
Águas do Rio - Bloco B;DUQUE DE CAXIAS;PL-RJB-SDA1005;SEDE ADMINISTRATIVA (SDA) 1005 - GERÊNCIA REGIONAL DA BAIXADA FLUMINENSE;RJB-13670;Inversor de frequência;MODELO;SSW 09
Águas do Rio - Bloco B;DUQUE DE CAXIAS;PL-RJB-SDA1005;SEDE ADMINISTRATIVA (SDA) 1005 - GERÊNCIA REGIONAL DA BAIXADA FLUMINENSE;RJB-13670;Inversor de frequência;POTENCIA_NOMINAL;
Águas do Rio - Bloco B;DUQUE DE CAXIAS;PL-RJB-SDA1005;SEDE ADMINISTRATIVA (SDA) 1005 - GERÊNCIA REGIONAL DA BAIXADA FLUMINENSE;RJB-13670;Inversor de frequência;TENSAO_ENTRADA;
Águas do Rio - Bloco B;DUQUE DE CAXIAS;PL-RJB-SDA1005;SEDE ADMINISTRATIVA (SDA) 1005 - GERÊNCIA REGIONAL DA BAIXADA FLUMINENSE;RJB-13670;Inversor de frequência;TENSAO_NOMINAL_SAIDA;
Águas do Rio - Bloco B;DUQUE DE CAXIAS;PL-RJB-SDA1005;SEDE ADMINISTRATIVA (SDA) 1005 - GERÊNCIA REGIONAL DA BAIXADA FLUMINENSE;RJB-13670;Inversor de frequência;TIPO;
Águas do Rio - Bloco B;DUQUE DE CAXIAS;PL-RJB-SDA1005;SEDE ADMINISTRATIVA (SDA) 1005 - GERÊNCIA REGIONAL DA BAIXADA FLUMINENSE;RJB-17006;Inversor de frequência;CORRENTE_CURTO_CIRCUITO_ICC;
Águas do Rio - Bloco B;DUQUE DE CAXIAS;PL-RJB-SDA1005;SEDE ADMINISTRATIVA (SDA) 1005 - GERÊNCIA REGIONAL DA BAIXADA FLUMINENSE;RJB-17006;Inversor de frequência;CORRENTE_SAIDA;
Águas do Rio - Bloco B;DUQUE DE CAXIAS;PL-RJB-SDA1005;SEDE ADMINISTRATIVA (SDA) 1005 - GERÊNCIA REGIONAL DA BAIXADA FLUMINENSE;RJB-17006;Inversor de frequência;FABRICANTE;
Águas do Rio - Bloco B;DUQUE DE CAXIAS;PL-RJB-SDA1005;SEDE ADMINISTRATIVA (SDA) 1005 - GERÊNCIA REGIONAL DA BAIXADA FLUMINENSE;RJB-17006;Inversor de frequência;MODELO;
Águas do Rio - Bloco B;DUQUE DE CAXIAS;PL-RJB-SDA1005;SEDE ADMINISTRATIVA (SDA) 1005 - GERÊNCIA REGIONAL DA BAIXADA FLUMINENSE;RJB-17006;Inversor de frequência;POTENCIA_NOMINAL;
Águas do Rio - Bloco B;DUQUE DE CAXIAS;PL-RJB-SDA1005;SEDE ADMINISTRATIVA (SDA) 1005 - GERÊNCIA REGIONAL DA BAIXADA FLUMINENSE;RJB-17006;Inversor de frequência;TENSAO_ENTRADA;
Águas do Rio - Bloco B;DUQUE DE CAXIAS;PL-RJB-SDA1005;SEDE ADMINISTRATIVA (SDA) 1005 - GERÊNCIA REGIONAL DA BAIXADA FLUMINENSE;RJB-17006;Inversor de frequência;TENSAO_NOMINAL_SAIDA;
Águas do Rio - Bloco B;DUQUE DE CAXIAS;PL-RJB-SDA1005;SEDE ADMINISTRATIVA (SDA) 1005 - GERÊNCIA REGIONAL DA BAIXADA FLUMINENSE;RJB-17006;Inversor de frequência;TIPO;
Águas do Rio - Bloco B;DUQUE DE CAXIAS;PL-RJB-SDA1005;SEDE ADMINISTRATIVA (SDA) 1005 - GERÊNCIA REGIONAL DA BAIXADA FLUMINENSE;RJB-17938;Inversor de frequência;CORRENTE_CURTO_CIRCUITO_ICC;
Águas do Rio - Bloco B;DUQUE DE CAXIAS;PL-RJB-SDA1005;SEDE ADMINISTRATIVA (SDA) 1005 - GERÊNCIA REGIONAL DA BAIXADA FLUMINENSE;RJB-17938;Inversor de frequência;CORRENTE_SAIDA;
Águas do Rio - Bloco B;DUQUE DE CAXIAS;PL-RJB-SDA1005;SEDE ADMINISTRATIVA (SDA) 1005 - GERÊNCIA REGIONAL DA BAIXADA FLUMINENSE;RJB-17938;Inversor de frequência;FABRICANTE;WEG
Águas do Rio - Bloco B;DUQUE DE CAXIAS;PL-RJB-SDA1005;SEDE ADMINISTRATIVA (SDA) 1005 - GERÊNCIA REGIONAL DA BAIXADA FLUMINENSE;RJB-17938;Inversor de frequência;MODELO;
Águas do Rio - Bloco B;DUQUE DE CAXIAS;PL-RJB-SDA1005;SEDE ADMINISTRATIVA (SDA) 1005 - GERÊNCIA REGIONAL DA BAIXADA FLUMINENSE;RJB-17938;Inversor de frequência;POTENCIA_NOMINAL;
